# E_0.2.dat
 # dt=  0.20000000000000001        nend=           5   np=           1
 # t, u, exp(t), u-exp(t)
  0.200  0.1200000D+01  0.1221403D+01 -0.2140276D-01
  0.400  0.1440000D+01  0.1491825D+01 -0.5182470D-01
  0.600  0.1728000D+01  0.1822119D+01 -0.9411880D-01
  0.800  0.2073600D+01  0.2225541D+01 -0.1519409D+00
  1.000  0.2488320D+01  0.2718282D+01 -0.2299618D+00
