# R_0.2.dat
 # dt=  0.20000000000000001        nend=           5   np=           1
 # t, u, exp(t), u-exp(t)
  0.200  0.1221400D+01  0.1221403D+01 -0.2758160D-05
  0.400  0.1491818D+01  0.1491825D+01 -0.6737641D-05
  0.600  0.1822106D+01  0.1822119D+01 -0.1234405D-04
  0.800  0.2225521D+01  0.2225541D+01 -0.2010271D-04
  1.000  0.2718251D+01  0.2718282D+01 -0.3069185D-04
